_id_x,lat,long,id_x,nombre,codigo,redesid,_id_y,city,date,estacionesid,fecha,hora,id_y,parametro,state,validoorig,valororig
5cccf5bee2705c19328205c0,19.280416666667,-99.541666666667,128,San Mateo Atenco,SM,65,5ccceb27e2705c19323f8b9e,Toluca,2018-01-30T00:00:00.000Z,128,2018-01-30,0,128TMP18013000,TMP,México,1,7.46
5cccf5bee2705c19328205c1,19.690461111111,-101.20478888889,129,Universidad Michoacana de San Nicolás Hidalgo,ECU,66,5ccceb2ae2705c19323fee38,Morelia,2018-01-30T00:00:00.000Z,129,2018-01-30,0,129TMP18013000,TMP,Michoacán,1,8.4
5cccf5bee2705c19328205c2,19.691977777778,-101.15547222222,131,Laboratorio de Salud,LAB,66,5ccceb2ee2705c1932405e7d,Morelia,2018-01-30T00:00:00.000Z,131,2018-01-30,0,131TMP18013000,TMP,Michoacán,1,8
5cccf5bee2705c19328205c5,18.921817777778,-99.234896666667,134,Cuernavaca 01,PGO,69,5ccceb35e2705c1932411aea,Cuernavaca,2018-01-30T00:00:00.000Z,134,2018-01-30,0,134TMP18013000,TMP,Morelos,1,14.76
5cccf5bee2705c19328205c7,21.478177777778,-104.86774166667,136,Tecnológico de Tepic,TEC,71,5ccceb3de2705c193241ee25,Tepic,2018-01-30T00:00:00.000Z,136,2018-01-30,0,136TMP18013000,TMP,Nayarit,1,20.2
5cccf5bee2705c19328205c8,21.509805555556,-104.91018055556,137,Primaria Julián Gascón Mercado,PRIM,71,5ccceb43e2705c193242b044,Tepic,2018-01-30T00:00:00.000Z,137,2018-01-30,0,137TMP18013000,TMP,Nayarit,1,21.1
5cccf5bee2705c19328205ca,25.756944444444,-100.36583333333,140,San Bernabé,NO,72,5ccceb4de2705c19324404a0,Monterrey,2018-01-30T00:00:00.000Z,140,2018-01-30,0,140TMP18013000,TMP,Nuevo León,1,14.3
5cccf5bee2705c19328205cb,25.675833333333,-100.33833333333,141,Obispado,CE,72,5ccceb54e2705c193244b40d,Monterrey,2018-01-30T00:00:00.000Z,141,2018-01-30,0,141TMP18013000,TMP,Nuevo León,1,13.72
5cccf5bee2705c19328205cc,25.745277777778,-100.255,142,San Nicolás,NE,72,5ccceb59e2705c1932455853,Monterrey,2018-01-30T00:00:00.000Z,142,2018-01-30,0,142TMP18013000,TMP,Nuevo León,1,14.2
5cccf5bee2705c19328205ce,25.800555555556,-100.34444444444,144,Escobedo,N,72,5ccceb63e2705c193246605e,Monterrey,2018-01-30T00:00:00.000Z,144,2018-01-30,0,144TMP18013000,TMP,Nuevo León,1,13.53
5cccf5bee2705c19328205cf,25.783333333333,-100.58583333333,145,García,NO2,72,5ccceb68e2705c193246e35f,Monterrey,2018-01-30T00:00:00.000Z,145,2018-01-30,0,145TMP18013000,TMP,Nuevo León,1,12.32
